Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
40.399,40399, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 543.225   , 543.1625  , 35687.703 , 35000.484 , 0         , 23.484802 , 5465.9233 , -20.25    , 0.96000004, 0.97200006, 1008.36005, 325.4513  , 321.6371  , 321.38834 , 321.88583 , 298.42017 , 112.586685, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 127       , 118.125   , 328.93384 , 71.95679  , 0         , 6.25      , 0         , 7.8125    , 2090.9043 , -20.5     , 17        , 4.3137255 
40.498,40498, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 541.475   , 541.4125  , 35915.89  , 35000.484 , 0         , 23.484802 , 5444.6963 , -20.25    , 0.97200006, 0.99600005, 1008.2771 , 325.61713 , 326.5292  , 326.0317  , 327.02673 , 302.81482 , 114.87572 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 126       , 118.125   , 329.763   , 71.77734  , 0         , 6.25      , 0         , 7.8125    , 2086.9045 , -20.5     , 17        , 4.3137255 
40.599,40599, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 539.7875  , 539.6625  , 35947.734 , 35000.484 , 0         , 23.484802 , 5447.3496 , -20.25    , 0.99600005, 1.0120001 , 1008.1942 , 327.27548 , 331.1726  , 330.6751  , 331.75302 , 307.78986 , 116.974   , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 126       , 118.125   , 329.34842 , 71.5979   , 0         , 6.25      , 0         , 7.8125    , 2078.9048 , -20.5     , 17        , 3.9215686 
40.698,40698, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 538.1     , 538.0375  , 36011.414 , 35000.484 , 0         , 23.490906 , 5450.003  , -20.25    , 1.0040001 , 1.024     , 1008.2771 , 329.2655  , 334.24054 , 333.4943  , 334.98682 , 310.19446 , 118.09733 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 126       , 118.125   , 328.4363  , 71.41846  , 0         , 6.25      , 0         , 7.8125    , 2078.9048 , -20.5     , 17        , 3.9215686 
40.799,40799, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 536.5375  , 536.475   , 36191.844 , 35000.484 , 0         , 23.490906 , 5465.9233 , -20.25    , 0.984     , 1.0120001 , 1008.36005, 330.50925 , 330.84094 , 330.09467 , 331.6701  , 307.12653 , 115.342   , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 126       , 118.875   , 327.69006 , 71.23901  , 0         , 6.25      , 0         , 7.8125    , 2070.9053 , -20.5     , 16        , 3.9215686 
40.899,40899, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 535.0375  , 534.9125  , 36197.15  , 35000.484 , 0         , 23.490906 , 5465.9233 , -20.25    , 0.96800005, 0.99600005, 1008.2771 , 327.60715 , 327.02673 , 326.77798 , 327.3584  , 303.31232 , 113.62523 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 125       , 118.875   , 328.51923 , 71.05957  , 0         , 6.25      , 0         , 7.8125    , 2070.9053 , -20.5     , 16        , 3.9215686 
40.999,40999, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 533.475   , 533.4125  , 36197.15  , 35000.484 , 0         , 23.490906 , 5450.003  , -20.25    , 0.952     , 0.9760001 , 1008.1942 , 325.5342  , 325.86588 , 325.36838 , 326.4463  , 303.06357 , 112.69266 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 125       , 118.875   , 330.09467 , 70.88013  , 0         , 6.25      , 0         , 7.8125    , 2064.9055 , -20.5     , 16        , 3.9215686 
41.098,41098, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 531.85    , 531.7875  , 36446.566 , 35000.484 , 0         , 23.490906 , 5447.3496 , -20.25    , 0.96000004, 0.98      , 1008.1942 , 326.19754 , 328.51923 , 328.3534  , 328.6851  , 304.2244  , 114.79094 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 125       , 118.875   , 330.09467 , 70.70068  , 0         , 6.25      , 0         , 7.8125    , 2064.9055 , -20.5     , 16        , 3.9215686 
41.198,41198, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 530.225   , 530.1625  , 36446.566 , 35000.484 , 0         , 23.490906 , 5450.003  , -20.25    , 0.96400005, 0.99600005, 1008.2771 , 328.60214 , 330.09467 , 329.1826  , 331.00677 , 307.4582  , 115.63873 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 125       , 118.875   , 329.01675 , 70.52124  , 0         , 6.25      , 0         , 7.8125    , 2059.9058 , -20.5     , 16        , 3.9215686 
41.298,41298, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 528.725   , 528.6     , 36589.848 , 35000.484 , 0         , 23.490906 , 5450.003  , -20.25    , 0.984     , 1         , 1008.2771 , 330.3434  , 331.42136 , 331.00677 , 331.91885 , 306.71194 , 115.787094, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 124       , 118.875   , 329.59717 , 70.3418   , 0         , 6.25      , 0         , 7.8125    , 2053.906  , -20.5     , 16        , 3.9215686 
41.398,41398, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 527.2875  , 527.225   , 36695.98  , 35000.484 , 0         , 23.490906 , 5471.23   , -20.25    , 0.96000004, 0.9760001 , 1008.36005, 330.42633 , 328.10464 , 327.60715 , 328.60214 , 303.7269  , 113.66762 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 124       , 118.875   , 330.42633 , 70.16235  , 0         , 6.25      , 0         , 7.8125    , 2050.906  , -20.5     , 16        , 3.9215686 
41.499,41499, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 525.9125  , 525.85    , 36929.477 , 35000.484 , 0         , 23.490906 , 5463.27   , -20.25    , 0.94000006, 0.95600003, 1008.36005, 329.09967 , 324.0417  , 323.71002 , 324.37335 , 300.65894 , 111.844864, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 124       , 118.875   , 327.8559  , 69.98291  , 0         , 6.25      , 0         , 7.8125    , 2044.9064 , -20.5     , 16        , 3.9215686 
41.600,41600, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 524.475   , 524.4125  , 36945.395 , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.92800003, 0.96000004, 1008.44293, 328.02173 , 323.37836 , 322.79794 , 324.0417  , 300.65894 , 110.488396, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 124       , 119.625   , 328.3534  , 69.80347  , 0         , 6.25      , 0         , 7.8125    , 2043.9065 , -20.5     , 16        , 3.9215686 
41.699,41699, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 522.975   , 522.9125  , 36945.395 , 35000.484 , 0         , 23.490906 , 5465.9233 , -20.25    , 0.92800003, 0.94000006, 1008.44293, 327.02673 , 324.0417  , 322.63208 , 325.4513  , 300.24435 , 110.70035 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 124       , 119.625   , 329.09967 , 69.62402  , 0         , 6.25      , 0         , 7.8125    , 2041.9065 , -20.5     , 16        , 3.9215686 
41.798,41798, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 521.5375  , 521.475   , 37194.812 , 35000.484 , 0         , 23.490906 , 5452.6567 , -20.25    , 0.924     , 0.9480001 , 1008.36005, 326.0317  , 323.87585 , 323.71002 , 324.0417  , 299.82977 , 110.93349 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 123       , 119.625   , 329.09967 , 69.44458  , 0         , 6.25      , 0         , 7.8125    , 2041.9065 , -20.5     , 16        , 3.9215686 
41.898,41898, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 520.0375  , 519.975   , 37194.812 , 35000.484 , 0         , 23.490906 , 5450.003  , -20.25    , 0.92      , 0.9480001 , 1008.2771 , 325.28546 , 325.28546 , 324.20752 , 326.36337 , 301.73688 , 112.20518 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 123       , 119.625   , 329.763   , 69.26514  , 0         , 6.25      , 0         , 7.8125    , 2038.9066 , -20.5     , 16        , 3.9215686 
41.998,41998, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 518.475   , 518.4125  , 37194.812 , 35000.484 , 0         , 23.490906 , 5455.31   , -20.25    , 0.94400007, 0.96800005, 1008.1942 , 325.86588 , 329.2655  , 328.18756 , 330.42633 , 305.96567 , 114.960495, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 123       , 119.625   , 329.59717 , 69.08569  , 0         , 6.25      , 0         , 7.8125    , 2031.907  , -20.5     , 16        , 3.9215686 
42.098,42098, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 516.9125  , 516.85    , 37338.094 , 35000.484 , 0         , 23.490906 , 5455.31   , -20.25    , 0.9480001 , 0.98      , 1008.2771 , 329.09967 , 332.41635 , 332.1676  , 332.74805 , 309.77988 , 115.08767 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 123       , 119.625   , 330.09467 , 68.90625  , 0         , 6.25      , 0         , 7.8125    , 2029.9071 , -20.5     , 16        , 3.9215686 
42.198,42198, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 515.4125  , 515.35    , 37444.227 , 35000.484 , 0         , 23.490906 , 5450.003  , -20.25    , 0.96800005, 0.98800004, 1008.36005, 331.75302 , 332.33344 , 331.5872  , 333.0797  , 308.12152 , 114.21868 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 122       , 119.625   , 330.92386 , 68.72681  , 0         , 6.25      , 0         , 7.8125    , 2023.9073 , -20.5     , 16        , 3.9215686 
42.298,42298, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 513.975   , 513.9125  , 37444.227 , 35000.484 , 0         , 23.490906 , 5465.9233 , -20.25    , 0.93600005, 0.952     , 1008.44293, 330.84094 , 326.77798 , 326.19754 , 327.3584  , 303.14648 , 111.54814 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 122       , 119.625   , 329.68008 , 68.54736  , 0         , 6.25      , 0         , 7.8125    , 2016.9077 , -20.5     , 16        , 3.9215686 
42.398,42398, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 512.475   , 512.4125  , 37571.59  , 35000.484 , 0         , 23.490906 , 5465.9233 , -20.25    , 0.91600007, 0.92800003, 1008.36005, 329.84592 , 324.6221  , 323.95877 , 325.28546 , 301.3223  , 110.42481 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 122       , 119.625   , 330.92386 , 68.36792  , 0         , 6.25      , 0         , 7.8125    , 2016.9077 , -20.5     , 17        , 3.9215686 
42.497,42497, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 510.85    , 510.7875  , 37693.645 , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.90800005, 0.93200004, 1008.2771 , 328.4363  , 323.0467  , 322.79794 , 323.37836 , 300.9077  , 109.97972 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 122       , 119.625   , 326.69507 , 68.18848  , 0         , 6.25      , 0         , 7.8125    , 2010.908  , -20.5     , 17        , 3.9215686 
42.600,42600, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 509.1625  , 509.1     , 37714.87  , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.90400004, 0.93600005, 1008.36005, 327.27548 , 324.0417  , 323.46127 , 324.6221  , 301.23938 , 109.49224 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 122       , 119.625   , 327.3584  , 68.03467  , 0         , 6.25      , 0         , 7.8125    , 2010.908  , -20.5     , 16        , 3.9215686 
42.698,42698, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 507.4125  , 507.35    , 37943.06  , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.90000004, 0.92      , 1008.36005, 326.28046 , 324.9538  , 324.1246  , 325.86588 , 302.06854 , 109.87375 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 121       , 120.375   , 327.3584  , 68.21411  , 0         , 6.25      , 0         , 7.8125    , 2007.9081 , -20.5     , 16        , 3.9215686 
42.798,42798, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 505.5375  , 505.475   , 37943.06  , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.91200006, 0.92800003, 1008.2771 , 325.4513  , 325.11963 , 324.45627 , 325.86588 , 302.15146 , 110.000916, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 121       , 120.375   , 327.8559  , 68.393555 , 0         , 6.25      , 0         , 7.8125    , 2001.9083 , -20.5     , 16        , 3.9215686 
42.898,42898, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 503.6625  , 503.6     , 38181.863 , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.90800005, 0.93200004, 1008.1942 , 324.70505 , 326.0317  , 325.61713 , 326.5292  , 303.39523 , 110.65796 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 121       , 120.375   , 327.10965 , 68.573    , 0         , 6.25      , 0         , 7.8125    , 1995.9087 , -20.5     , 16        , 3.9215686 
42.998,42998, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 501.725   , 501.6625  , 38192.477 , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.91200006, 0.94000006, 1008.1942 , 324.45627 , 328.10464 , 327.4413  , 328.768   , 305.0536  , 111.44216 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 121       , 120.375   , 328.18756 , 68.75244  , 0         , 6.25      , 0         , 7.8125    , 1986.909  , -20.5     , 16        , 3.9215686 
43.099,43099, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 499.85    , 499.7875  , 38192.477 , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.91200006, 0.94000006, 1008.1942 , 325.5342  , 328.4363  , 328.3534  , 328.60214 , 305.96567 , 111.463356, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 120       , 120.375   , 323.79294 , 68.931885 , 0         , 6.25      , 0         , 7.8125    , 1977.9094 , -20.5     , 16        , 3.9215686 
43.198,43198, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 497.85    , 497.7875  , 38272.08  , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.92      , 0.952     , 1008.11127, 326.94382 , 330.17758 , 329.34842 , 331.0897  , 307.78986 , 111.844864, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 120       , 121.125   , 322.96378 , 69.11133  , 0         , 6.25      , 0         , 7.8125    , 1970.9098 , -20.5     , 16        , 3.9215686 
43.298,43298, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 495.975   , 495.85    , 38441.89  , 35000.484 , 0         , 23.490906 , 5471.23   , -20.25    , 0.92      , 0.9480001 , 1008.1942 , 327.69006 , 329.43134 , 328.85092 , 330.01175 , 307.0436  , 111.44216 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 120       , 121.125   , 322.88086 , 69.29077  , 0         , 6.25      , 0         , 7.8125    , 1970.9098 , -20.5     , 16        , 3.9215686 
43.398,43398, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 494.0375  , 493.975   , 38441.89  , 35000.484 , 0         , 23.490906 , 5455.31   , -20.25    , 0.91200006, 0.94400007, 1008.2771 , 326.0317  , 326.19754 , 325.28546 , 327.19257 , 303.2294  , 111.611725, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 7         , 120       , 121.125   , 321.80292 , 69.470215 , 0         , 6.25      , 0         , 7.8125    , 1967.9099 , -20.5     , 16        , 3.9215686 
43.498,43498, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 492.1625  , 492.1     , 38441.89  , 35000.484 , 0         , 23.490906 , 5452.6567 , -20.25    , 0.90400004, 0.93200004, 1008.36005, 324.37335 , 324.53918 , 323.5442  , 325.61713 , 301.8198  , 110.827515, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 120       , 121.125   , 321.2225  , 69.64966  , 0         , 6.25      , 0         , 7.8125    , 1962.9102 , -20.5     , 16        , 3.9215686 
43.599,43599, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 490.225   , 490.1625  , 38686     , 35000.484 , 0         , 23.490906 , 5455.31   , -20.25    , 0.892     , 0.91200006, 1008.44293, 322.88086 , 323.37836 , 323.21252 , 323.6271  , 301.23938 , 109.93733 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 119       , 121.125   , 321.96875 , 69.8291   , 0         , 6.25      , 0         , 7.8125    , 1961.9102 , -20.5     , 16        , 3.9215686 
43.698,43698, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 488.225   , 488.1625  , 38691.31  , 35000.484 , 0         , 23.490906 , 5457.9634 , -20.25    , 0.90000004, 0.90800005, 1008.5259 , 322.13458 , 321.96875 , 321.30542 , 322.63208 , 300.16144 , 108.96237 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 119       , 121.125   , 321.55417 , 70.008545 , 0         , 6.25      , 0         , 7.8125    , 1957.9104 , -20.5     , 16        , 3.9215686 
43.798,43798, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 486.1625  , 486.1     , 38887.656 , 35000.484 , 0         , 23.490906 , 5452.6567 , -20.25    , 0.88400006, 0.90400004, 1008.60876, 321.38834 , 321.38834 , 320.64206 , 322.13458 , 299.9127  , 109.2591  , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 119       , 121.125   , 322.13458 , 70.18799  , 0         , 6.25      , 0         , 7.8125    , 1956.9104 , -20.5     , 16        , 3.9215686 
43.899,43899, 36        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 484.225   , 484.1625  , 38940.723 , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.8880001 , 0.90400004, 1008.6917 , 321.05667 , 321.2225  , 321.38834 , 321.1396  , 299.74686 , 109.619415, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 119       , 121.5     , 320.89084 , 70.36743  , 0         , 6.25      , 0         , 7.8125    , 1950.9106 , -20.5     , 16        , 3.5294118 
43.998,43998, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 482.1625  , 482.1     , 38940.723 , 35000.484 , 0         , 23.490906 , 5471.23   , -20.25    , 0.8880001 , 0.91600007, 1008.7746 , 319.8958  , 321.80292 , 320.97375 , 322.63208 , 300.07852 , 109.2803  , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 119       , 121.5     , 315.33536 , 70.546875 , 0         , 5.46875   , 0         , 7.8125    , 1948.9108 , -20.5     , 16        , 3.5294118 
44.099,44099, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 480.1     , 480.0375  , 39179.527 , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.88400006, 0.91600007, 1008.6917 , 318.4862  , 322.96378 , 322.2175  , 323.79294 , 302.48312 , 110.36123 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 118       , 122.25    , 314.50616 , 70.72632  , 0         , 5.46875   , 0         , 7.8125    , 1944.911  , -20.5     , 16        , 3.5294118 
44.198,44198, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 478.0375  , 477.975   , 39190.14  , 35000.484 , 0         , 23.490906 , 5468.5767 , -20.25    , 0.90000004, 0.91600007, 1008.60876, 318.4862  , 322.96378 , 322.79794 , 323.21252 , 301.73688 , 111.10305 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 118       , 122.25    , 315.16953 , 70.90576  , 0         , 5.46875   , 0         , 7.8125    , 1943.911  , -20.5     , 16        , 3.5294118 
44.299,44299, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 475.975   , 475.9125  , 39190.14  , 35000.484 , 0         , 23.490906 , 5455.31   , -20.25    , 0.90000004, 0.91600007, 1008.5259 , 318.4862  , 322.88086 , 322.3004  , 323.46127 , 301.73688 , 110.636765, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 118       , 122.25    , 315.5012  , 71.085205 , 0         , 5.46875   , 0         , 7.8125    , 1939.9111 , -20.5     , 16        , 3.5294118 
44.398,44398, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 473.9125  , 473.85    , 39190.14  , 35000.484 , 0         , 23.490906 , 5457.9634 , -20.25    , 0.90000004, 0.892     , 1008.5259 , 318.4862  , 322.13458 , 321.6371  , 322.63208 , 300.24435 , 110.25526 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 118       , 122.25    , 314.75494 , 71.26465  , 0         , 5.46875   , 0         , 7.8125    , 1938.9113 , -20.5     , 16        , 3.5294118 
44.498,44498, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 471.7875  , 471.725   , 39190.14  , 35000.484 , 0         , 23.490906 , 5457.9634 , -20.25    , 0.87600005, 0.90800005, 1008.44293, 319.14957 , 320.22748 , 319.8958  , 320.64206 , 299.16644 , 110.06451 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 117       , 122.25    , 314.58908 , 71.44409  , 0         , 5.46875   , 0         , 7.8125    , 1931.9116 , -20.5     , 16        , 3.5294118 
44.600,44600, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 469.7875  , 469.725   , 39439.555 , 35000.484 , 0         , 23.490906 , 5473.8833 , -20.25    , 0.864     , 0.90400004, 1008.36005, 319.8958  , 319.3154  , 318.4862  , 320.22748 , 297.92267 , 107.41515 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 117       , 122.25    , 315.0037  , 71.623535 , 0         , 5.46875   , 0         , 7.8125    , 1926.9117 , -20.5     , 16        , 3.5294118 
44.698,44698, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 467.7875  , 467.725   , 39439.555 , 35000.484 , 0         , 23.490906 , 5476.5366 , -20.25    , 0.92      , 0.95600003, 1008.2771 , 317.73996 , 315.83286 , 315.5012  , 316.16452 , 295.35223 , 106.885284, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 117       , 122.25    , 315.16953 , 71.80298  , 0         , 5.46875   , 0         , 7.8125    , 1921.912  , -20.5     , 16        , 3.5294118 
44.798,44798, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 465.7875  , 465.725   , 39439.555 , 35000.484 , 0         , 23.490906 , 5479.19   , -20.25    , 0.91200006, 0.94000006, 1008.36005, 315.91577 , 314.67203 , 314.34033 , 315.0866  , 294.19138 , 106.80051 , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 117       , 122.25    , 315.16953 , 71.98242  , 0         , 5.46875   , 0         , 7.8125    , 1918.9121 , -20.5     , 16        , 3.5294118 
44.898,44898, 36        , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 463.725   , 463.6625  , 39598.758 , 35000.484 , 0         , 23.490906 , 5463.27   , -20.25    , 0.91200006, 0.93600005, 1008.36005, 314.67203 , 314.25742 , 313.5941  , 314.92078 , 292.69888 , 107.627106, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 0         , 7         , 117       , 122.25    , 314.58908 , 72.161865 , 0         , 5.46875   , 0         , 7.8125    , 1919.9121 , -20.5     , 16        , 3.5294118 
