Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
71.800,71800, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8095703 , 0.8203125 , 3         , 859.9125  , 866.225   , 149845.9  , 153284.66 , 93.32428  , 70.78247  , 6593.6016 , 24.375    , 6.76      , 6.88      , 1012.8376 , 2552.8647 , 2493.6616 , 2493.6616 , 2493.6616 , 982.8214  , 1136.1039 , 0         , 0         , 0         , 0         , 0         , -0.375    , 0.8330078 , 0.8330078 , 733.90625 , 4         , 171       , 105       , 2549.9626 , 0         , -3.90625  , 14.84375  , -4.6875   , 17.1875   , 5693.7393 , 24.5      , 17        , 99.60784  
71.900,71900, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.80859375, 0.81640625, 3         , 861.475   , 860.85    , 149246.23 , 153390.8  , 93.33801  , 70.788574 , 6508.6943 , 24.375    , 6.728     , 6.8960004 , 1012.92053, 2549.88   , 2486.8625 , 2495.9004 , 2477.9075 , 977.10016 , 1129.8091 , 0         , 0         , 0         , 0         , 0         , -0.375    , 0.8330078 , 0.8330078 , 737.21875 , 4         , 172       , 105.75    , 2549.88   , 0.025634766, -5.46875  , 14.84375  , -5.46875  , 17.1875   , 5732.738  , 24.5      , 17        , 99.60784  
72.000,72000, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.81152344, 0.8173828 , 3         , 867.35    , 865.35    , 149776.9  , 153496.92 , 92.59033  , 70.35675  , 6495.4272 , 24.75     , 6.6720004 , 6.8       , 1013.0034 , 2547.475  , 2480.3948 , 2481.7217 , 2479.068  , 988.3769  , 1133.8997 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8339844 , 0.8339844 , 741.78125 , 4         , 173       , 105.75    , 2549.9626 , 0         , -5.46875  , 14.84375  , -6.25     , 17.1875   , 5755.7363 , 24.5      , 17        , 99.60784  
72.100,72100, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.81933594, 0.8173828 , 3         , 870.85    , 871.35    , 148015.08 , 153600.4  , 94.558716 , 69.55719  , 6577.6816 , 25.125    , 6.696     , 6.82      , 1012.92053, 2524.1753 , 2484.7065 , 2483.5457 , 2485.9504 , 969.1401  , 1138.393  , 0         , 0         , 0         , 0         , 0         , 0         , 0.8339844 , 0.8339844 , 745.3125  , 4         , 174       , 106.5     , 2549.9626 , 0         , -6.25     , 14.84375  , -7.03125  , 17.1875   , 5797.7344 , 24.5      , 17        , 99.60784  
72.200,72200, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8183594 , 0.828125  , 3         , 876.5375  , 875.85    , 150381.88 , 153706.55 , 92.19055  , 69.400024 , 6511.3477 , 25.125    , 6.676     , 6.8440003 , 1012.8376 , 2518.0396 , 2487.7747 , 2482.7166 , 2492.9155 , 971.13007 , 1144.7726 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8339844 , 0.8339844 , 742.3125  , 4         , 176       , 106.5     , 2549.88   , 0         , -7.03125  , 14.84375  , -7.03125  , 17.1875   , 5828.7334 , 25        , 17        , 99.60784  
72.301,72301, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8183594 , 0.8154297 , 3         , 881.6     , 881.7875  , 152594.78 , 153810.02 , 90.16876  , 68.9682   , 6410.52   , 25.5      , 6.6120005 , 6.7640004 , 1012.75464, 2510.9915 , 2485.7017 , 2482.302  , 2489.184  , 977.5147  , 1146.0654 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83496094, 0.83496094, 739.84375 , 4         , 176       , 106.875   , 2549.9626 , 0         , -7.03125  , 14.84375  , -7.8125   , 17.1875   , 5856.732  , 25        , 17        , 99.60784  
72.400,72400, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8261719 , 0.8261719 , 3         , 884.725   , 885.6625  , 148768.64 , 153916.16 , 92.370605 , 68.603516 , 6445.0137 , 25.5      , 6.616     , 6.7320004 , 1012.8376 , 2489.184  , 2491.6716 , 2496.0664 , 2487.3599 , 990.4498  , 1157.2139 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83496094, 0.83496094, 748.71875 , 4         , 178       , 107.25    , 2549.9626 , 0         , -7.8125   , 14.84375  , -8.59375  , 17.1875   , 5879.731  , 25        , 17        , 99.60784  
72.500,72500, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8095703 , 0.81933594, 3         , 888.4125  , 887.9125  , 149182.56 , 154022.3  , 92.16156  , 68.270874 , 6346.8394 , 25.5      , 6.6080003 , 6.7440004 , 1012.75464, 2486.6965 , 2485.121  , 2495.7346 , 2474.5906 , 977.3489  , 1149.7322 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8359375 , 0.8359375 , 748.15625 , 4         , 179       , 107.625   , 2549.9626 , 0         , -7.8125   , 14.84375  , -8.59375  , 17.1875   , 5915.729  , 25        , 17        , 99.60784  
72.601,72601, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8232422 , 0.828125  , 3         , 894.2875  , 893.6625  , 149729.16 , 154125.77 , 91.74957  , 67.99469  , 6277.8516 , 25.125    , 6.604     , 6.7120004 , 1012.8376 , 2482.4678 , 2488.0232 , 2491.9204 , 2484.209  , 975.8564  , 1156.79   , 0         , 0         , 0         , 0         , 0         , 0         , 0.8359375 , 0.8359375 , 754.71875 , 4         , 180       , 108       , 2549.9626 , 0         , -8.59375  , 14.84375  , -8.59375  , 17.1875   , 5946.7275 , 25        , 17        , 99.60784  
72.700,72700, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.82910156, 0.8232422 , 3         , 898.6625  , 898.6     , 147574.62 , 154231.9  , 94.52362  , 67.83447  , 6150.49   , 25.125    , 6.6240005 , 6.7040005 , 1012.92053, 2485.536  , 2489.5986 , 2493.247  , 2485.9504 , 963.8333  , 1161.0925 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8359375 , 0.8359375 , 751.1875  , 4         , 181       , 108.375   , 2549.88   , 0         , -8.59375  , 14.84375  , -9.375    , 17.1875   , 5998.7256 , 25        , 17        , 99.60784  
72.801,72801, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8359375 , 0.83203125, 3         , 902.5375  , 903.0375  , 147171.31 , 154335.39 , 95.28351  , 67.78412  , 6057.623  , 25.5      , 6.604     , 6.6600003 , 1013.0034 , 2482.7166 , 2482.1362 , 2486.282  , 2477.9902 , 971.13007 , 1165.8402 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83691406, 0.83691406, 754.1875  , 4         , 182       , 108.375   , 2549.9626 , 0         , -9.375    , 14.84375  , -9.375    , 17.1875   , 6031.7236 , 25        , 17        , 99.60784  
72.900,72900, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8173828 , 0.8339844 , 3         , 903.85    , 905.4125  , 147967.33 , 154441.52 , 94.59076  , 67.85278  , 5906.3813 , 25.5      , 6.5600004 , 6.768     , 1013.0034 , 2482.7996 , 2487.277  , 2492.9983 , 2481.5557 , 976.18805 , 1159.842  , 0         , 0         , 0         , 0         , 0         , 0         , 0.83691406, 0.83691406, 751.40625 , 4         , 183       , 108.375   , 2549.9626 , 0         , -9.375    , 14.84375  , -9.375    , 17.1875   , 6044.723  , 25        , 17        , 99.60784  
73.001,73001, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.83203125, 0.828125  , 3         , 907.475   , 911.4125  , 147946.1  , 154470.7  , 94.329834 , 68.03589  , 5805.5537 , 25.5      , 6.5800004 , 6.708     , 1012.92053, 2486.6965 , 2489.7646 , 2493.33   , 2486.282  , 975.27594 , 1160.8383 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83691406, 0.83691406, 756.4375  , 4         , 184       , 108.375   , 2549.9626 , 0         , -10.15625 , 14.84375  , -10.15625 , 17.1875   , 6080.7217 , 25        , 17        , 99.60784  
73.100,73100, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8417969 , 0.8359375 , 3         , 911.6     , 912.4125  , 146109.97 , 154531.73 , 98.48175  , 68.32886  , 5741.873  , 25.5      , 6.5920005 , 6.6520004 , 1012.8376 , 2479.5657 , 2490.5107 , 2499.5488 , 2481.5557 , 996.66864 , 1185.1062 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8378906 , 0.8378906 , 755.40625 , 4         , 185       , 108.375   , 2549.88   , 0         , -9.375    , 14.84375  , -10.15625 , 17.1875   , 6127.7197 , 25        , 17        , 99.60784  
73.200,73200, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.81347656, 0.8203125 , 3         , 909.35    , 914.35    , 146550.42 , 154560.92 , 96.95587  , 68.673706 , 5656.9653 , 25.5      , 6.584     , 6.596     , 1012.75464, 2479.8145 , 2486.6138 , 2481.8044 , 2491.4229 , 967.8963  , 1176.4587 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8378906 , 0.8378906 , 754.53125 , 4         , 186       , 108.375   , 2549.9626 , 0         , -9.375    , 14.84375  , -10.15625 , 17.1875   , 6158.7183 , 25        , 17        , 99.60784  
73.300,73300, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8408203 , 0.8330078 , 3         , 914.9125  , 919.1625  , 146895.36 , 154592.77 , 96.673584 , 69.0918   , 5630.4316 , 25.5      , 6.556     , 6.6600003 , 1012.67175, 2484.292  , 2480.8096 , 2485.3699 , 2476.332  , 982.8214  , 1179.2141 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8388672 , 0.8388672 , 756.5625  , 4         , 187       , 108.375   , 2549.9626 , 0         , -10.15625 , 14.84375  , -10.15625 , 17.1875   , 6197.7163 , 25        , 17        , 99.60784  
73.401,73401, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8339844 , 0.82421875, 3         , 918.6625  , 923.1625  , 145611.14 , 154621.95 , 99.998474 , 69.496155 , 5656.9653 , 25.875    , 6.5080004 , 6.6280003 , 1012.5888 , 2471.7715 , 2484.5408 , 2480.8096 , 2488.272  , 965.4917  , 1180.6978 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8388672 , 0.8388672 , 762.4375  , 4         , 188       , 108.375   , 2549.9626 , 0.10253906, -10.9375  , 14.84375  , -10.9375  , 17.1875   , 6216.7153 , 25.5      , 17        , 99.60784  
73.501,73501, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8261719 , 0.8310547 , 3         , 919.475   , 926.975   , 147675.45 , 154621.95 , 94.825745 , 69.8761   , 5694.1123 , 25.875    , 6.4880004 , 6.616     , 1012.5059 , 2482.0532 , 2476.6636 , 2479.8975 , 2473.43   , 970.71545 , 1174.4453 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83984375, 0.83984375, 757.75    , 4         , 189       , 108.375   , 2549.9626 , 0         , -10.9375  , 14.84375  , -10.9375  , 17.1875   , 6259.7134 , 25.5      , 17        , 99.60784  
73.600,73600, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8251953 , 0.8330078 , 3         , 922.1625  , 931.225   , 147351.73 , 154651.14 , 95.19653  , 70.22095  , 5749.833  , 25.875    , 6.512     , 6.5920005 , 1012.5059 , 2482.385  , 2481.141  , 2478.4878 , 2483.7944 , 961.6775  , 1176.2681 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83984375, 0.83984375, 757.03125 , 4         , 190       , 108.375   , 2549.9626 , 0         , -11.71875 , 14.84375  , -11.71875 , 17.1875   , 6268.713  , 25.5      , 17        , 99.60784  
73.700,73700, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8222656 , 0.8417969 , 3         , 924.5375  , 931.7875  , 145457.23 , 154712.17 , 99.998474 , 70.487976 , 5863.9272 , 25.5      , 6.4760003 , 6.616     , 1012.423  , 2477.9075 , 2485.8674 , 2491.5889 , 2480.229  , 974.6955  , 1189.2393 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83984375, 0.83984375, 762.4375  , 4         , 191       , 108.375   , 2549.9626 , 0         , -11.71875 , 14.84375  , -11.71875 , 17.1875   , 6316.711  , 25.5      , 17        , 99.60784  
73.800,73800, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.82910156, 0.83984375, 3         , 926.1     , 932.0375  , 147123.55 , 154712.17 , 96.18988  , 70.69702  , 5863.9272 , 25.125    , 6.4760003 , 6.708     , 1012.423  , 2481.058  , 2474.4248 , 2476.6636 , 2472.186  , 974.36383 , 1185.1274 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8408203 , 0.8408203 , 763.15625 , 4         , 192       , 108.375   , 2549.9626 , 0         , -12.5     , 14.84375  , -11.71875 , 17.1875   , 6353.709  , 25.5      , 17        , 99.60784  
73.900,73900, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.828125  , 0.8251953 , 3         , 931.2875  , 934.6     , 150100.62 , 154773.19 , 90.59296  , 70.85266  , 5901.0747 , 25.5      , 6.42      , 6.5920005 , 1012.423  , 2476.4978 , 2476.0002 , 2483.7117 , 2468.2888 , 975.1101  , 1195.3857 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8408203 , 0.8408203 , 762.15625 , 4         , 193       , 108.375   , 2549.88   , 0         , -12.5     , 14.84375  , -12.5     , 17.1875   , 6376.708  , 25.5      , 16        , 99.60784  
74.001,74001, 65.25     , 27        , 1023.96875, 0         , 99.90234  , 0.83203125, 0.8300781 , 3         , 931.1625  , 933.1     , 147951.4  , 154773.19 , 93.71796  , 70.99457  , 5930.2617 , 25.5      , 6.4360003 , 6.5360003 , 1012.423  , 2477.5757 , 2487.6086 , 2494.0762 , 2481.224  , 974.36383 , 1197.2296 , 0         , 0         , 0         , -0.75     , 0         , 0         , 0.8408203 , 0.8408203 , 762.65625 , 4         , 194       , 108.375   , 2549.9626 , 0         , -13.28125 , 14.84375  , -12.5     , 17.1875   , 6416.706  , 25.5      , 16        , 99.60784  
74.100,74100, 66        , 27        , 1023.96875, 0         , 99.90234  , 0.83984375, 0.8388672 , 3         , 933.4125  , 934.9125  , 148582.9  , 154831.56 , 92.43469  , 71.07086  , 5991.2886 , 25.5      , 6.38      , 6.5360003 , 1012.423  , 2476.9954 , 2477.41   , 2484.7065 , 2470.113  , 954.4636  , 1185.6361 , 0         , 0         , 0         , -0.75     , 0         , 0         , 0.8417969 , 0.8417969 , 763.09375 , 4         , 195       , 108.375   , 2549.9626 , 0         , -13.28125 , 14.84375  , -12.5     , 17.1875   , 6437.705  , 26        , 16        , 99.60784  
74.200,74200, 66        , 27        , 1023.96875, 0         , 99.90234  , 0.83984375, 0.8251953 , 3         , 936.725   , 939.7875  , 147516.25 , 154831.56 , 94.355774 , 71.12427  , 6007.209  , 25.5      , 6.3680005 , 6.5400004 , 1012.423  , 2473.0151 , 2474.0933 , 2469.6157 , 2478.6536 , 970.1351  , 1185.7633 , 0         , 0         , 0         , -0.75     , 0         , 0         , 0.84277344, 0.84277344, 763.84375 , 4         , 196       , 108.375   , 2549.9626 , 0         , -13.28125 , 14.84375  , -13.28125 , 17.1875   , 6468.704  , 25.5      , 16        , 99.60784  
74.301,74301, 66        , 27        , 1023.96875, 0         , 99.90234  , 0.8339844 , 0.83984375, 3         , 939.85    , 939.4125  , 149076.42 , 154863.4  , 90.82184  , 71.17767  , 6017.8223 , 25.5      , 6.352     , 6.4680004 , 1012.423  , 2470.6106 , 2473.0151 , 2474.0103 , 2472.103  , 971.13007 , 1196.0004 , 0         , 0         , 0         , -0.375    , 0         , 0         , 0.84277344, 0.84277344, 757.5     , 4         , 197       , 108.75    , 2549.88   , 0         , -13.28125 , 14.84375  , -14.0625  , 17.1875   , 6509.702  , 26        , 16        , 99.60784  
74.400,74400, 66        , 27        , 1023.96875, 0         , 99.90234  , 0.8417969 , 0.8417969 , 3         , 941.975   , 941.725   , 150227.98 , 154921.78 , 89.82086  , 71.20819  , 6009.8623 , 25.5      , 6.3840003 , 6.4760003 , 1012.423  , 2476.7466 , 2466.133  , 2465.221  , 2467.1282 , 968.72546 , 1191.2316 , 0         , 0         , 0         , -0.375    , 0         , 0         , 0.84277344, 0.84277344, 768.8125  , 4         , 198       , 108.75    , 2549.9626 , 0.12817383, -14.0625  , 14.84375  , -14.0625  , 17.1875   , 6536.7007 , 25.5      , 16        , 99.60784  
74.500,74500, 66        , 27        , 1023.96875, 0         , 99.90234  , 0.83496094, 0.84472656, 3         , 946.4125  , 944.9125  , 149049.89 , 154921.78 , 90.67993  , 71.20972  , 6041.7026 , 25.5      , 6.3360004 , 6.4080005 , 1012.423  , 2473.0151 , 2476.7466 , 2490.0134 , 2463.5627 , 984.5627  , 1196.8694 , 0         , 0         , 0         , -0.375    , 0         , 0         , 0.84277344, 0.84277344, 757.71875 , 4         , 199       , 108.75    , 2549.9626 , 0         , -14.84375 , 14.84375  , -14.0625  , 17.1875   , 6566.699  , 26        , 16        , 99.60784  
74.601,74601, 66        , 27        , 1023.96875, 0         , 99.90234  , 0.8466797 , 0.84472656, 3         , 947.1625  , 948.35    , 146714.94 , 154953.62 , 95.70618  , 71.16699  , 6105.3833 , 25.875    , 6.28      , 6.3320003 , 1012.423  , 2468.3718 , 2467.294  , 2470.6936 , 2463.8943 , 968.31085 , 1192.0793 , 0         , 0         , 0         , 0         , 0         , 0         , 0.84375   , 0.84375   , 760.4375  , 4         , 200       , 108.75    , 2549.9626 , 0         , -14.0625  , 14.84375  , -14.0625  , 17.1875   , 6594.698  , 26        , 16        , 99.60784  
74.700,74700, 66.75     , 27        , 1023.96875, 0         , 99.90234  , 0.8466797 , 0.84277344, 3         , 949.725   , 953.725   , 150095.31 , 154982.81 , 87.831116 , 71.12427  , 6073.543  , 25.875    , 6.208     , 6.2840004 , 1012.423  , 2470.196  , 2475.0881 , 2478.0732 , 2472.186  , 969.5546  , 1176.374  , 0         , 0         , 0         , 0         , 0         , 0         , 0.84375   , 0.84375   , 749.21875 , 4         , 201       , 108.75    , 2549.9626 , 0         , -14.84375 , 14.84375  , -14.0625  , 17.1875   , 6628.697  , 26        , 16        , 99.60784  
74.800,74800, 66.75     , 27        , 1023.96875, 0         , 99.90234  , 0.85058594, 0.8515625 , 3         , 951.85    , 953.1625  , 149463.81 , 155012    , 88.90076  , 71.09985  , 6110.69   , 26.25     , 6.1280003 , 6.2760005 , 1012.423  , 2468.9521 , 2465.7185 , 2468.5376 , 2462.9822 , 969.5546  , 1169.5281 , 0         , 0         , 0         , 0         , 0         , 0         , 0.84472656, 0.84472656, 753.5     , 4         , 202       , 108.75    , 2549.9626 , 0         , -14.0625  , 14.84375  , -14.0625  , 17.1875   , 6656.6953 , 26        , 16        , 99.60784  
74.901,74901, 66.75     , 27        , 1023.96875, 0         , 99.90234  , 0.8457031 , 0.85058594, 3         , 956.9125  , 957.725   , 149660.17 , 155041.19 , 86.09772  , 71.017456 , 6126.6104 , 26.25     , 6.1200004 , 6.248     , 1012.423  , 2455.105  , 2479.068  , 2479.7314 , 2478.4048 , 975.5247  , 1180.2314 , 0         , 0         , 0         , 0         , 0         , 0         , 0.84472656, 0.84472656, 760.28125 , 4         , 203       , 108.75    , 2549.9626 , 0         , -14.0625  , 14.84375  , -14.0625  , 17.1875   , 6685.694  , 25.5      , 16        , 99.60784  
75.001,75001, 66.75     , 27        , 1023.96875, 0         , 99.90234  , 0.8417969 , 0.8486328 , 3         , 964.6     , 960.475   , 151395.47 , 155073.02 , 86.74927  , 70.91675  , 6161.104  , 26.25     , 6.104     , 6.1520004 , 1012.423  , 2457.6755 , 2453.032  , 2458.8364 , 2447.3108 , 972.2909  , 1165.4586 , 0         , 0         , -0.75     , 0         , 0         , 0         , 0.8457031 , 0.8457031 , 750.4375  , 4         , 204       , 108.75    , 2549.9626 , 0         , -14.0625  , 14.84375  , -13.28125 , 17.1875   , 6707.693  , 26        , 16        , 99.60784  
75.101,75101, 67.5      , 27        , 1023.96875, 0         , 99.90234  , 0.85546875, 0.8457031 , 3         , 968.9125  , 965.9125  , 151931.44 , 155102.2  , 85.876465 , 70.7962   , 6123.957  , 26.25     , 6.056     , 6.1400003 , 1012.423  , 2460.4946 , 2461.4067 , 2462.8164 , 2459.997  , 965.4917  , 1163.869  , 0         , 0         , -0.75     , 0         , 0         , 0         , 0.8457031 , 0.8457031 , 745.46875 , 4         , 205       , 108.75    , 2549.9626 , 0         , -14.0625  , 14.84375  , -14.0625  , 17.1875   , 6738.6914 , 26        , 16        , 99.60784  
75.200,75200, 67.5      , 27        , 1023.96875, 0         , 99.90234  , 0.84765625, 0.8457031 , 3         , 974.475   , 972.975   , 151183.19 , 155131.39 , 86.58905  , 70.7016   , 6115.9966 , 26.625    , 6.104     , 6.104     , 1012.423  , 2465.304  , 2458.09   , 2474.0103 , 2442.253  , 970.3009  , 1149.3931 , 0         , 0         , -0.75     , 0         , 0         , 0         , 0.8466797 , 0.8466797 , 738.65625 , 4         , 205       , 108.75    , 2549.9626 , 0         , -14.0625  , 14.84375  , -14.0625  , 17.1875   , 6769.69   , 26.5      , 16        , 99.60784  
75.300,75300, 67.5      , 27        , 1023.96875, 0         , 99.90234  , 0.85546875, 0.85058594, 3         , 981.35    , 976.1     , 148742.11 , 155163.23 , 89.35089  , 70.606995 , 6147.837  , 26.625    , 6.0080004 , 6.116     , 1012.423  , 2458.3389 , 2448.3887 , 2442.999  , 2453.7783 , 958.69244 , 1148.6512 , 0         , 0         , -0.75     , 0         , 0         , 0         , 0.8466797 , 0.8466797 , 741       , 4         , 206       , 108.75    , 2549.88   , 0         , -13.28125 , 14.84375  , -13.28125 , 17.1875   , 6802.6885 , 26.5      , 16        , 99.60784  
75.400,75400, 67.5      , 27        , 1023.96875, 0         , 99.90234  , 0.84277344, 0.8535156 , 3         , 980.85    , 979.7875  , 147250.9  , 155192.42 , 92.144775 , 70.536804 , 6150.49   , 26.625    , 5.952     , 6.0480003 , 1012.423  , 2441.1748 , 2447.5596 , 2452.3687 , 2442.7502 , 972.7055  , 1153.526  , 0         , 0         , -0.375    , 0         , 0         , 0         , 0.8466797 , 0.8466797 , 735.3125  , 4         , 207       , 108.75    , 2549.9626 , 0         , -13.28125 , 14.84375  , -13.28125 , 17.1875   , 6820.688  , 26.5      , 16        , 99.60784  
75.500,75500, 68.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8535156 , 0.85546875, 3         , 985.1     , 985.225   , 147309.28 , 155192.42 , 92.0105   , 70.433044 , 6145.1836 , 26.625    , 5.94      , 6.064     , 1012.423  , 2447.4766 , 2444.5745 , 2452.8662 , 2436.2827 , 967.4817  , 1135.6588 , 0         , 0         , -0.375    , 0         , 0         , 0         , 0.8466797 , 0.8466797 , 732.34375 , 4         , 208       , 108.75    , 2549.88   , 0         , -13.28125 , 14.84375  , -12.5     , 17.1875   , 6854.686  , 26.5      , 16        , 99.60784  
75.601,75601, 68.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8671875 , 0.8535156 , 3         , 991.35    , 991.7875  , 150949.7  , 155221.61 , 85.513306 , 70.277405 , 6190.291  , 27        , 5.9360003 , 6.0360003 , 1012.423  , 2447.3108 , 2440.8433 , 2440.4287 , 2441.3408 , 969.1401  , 1136.6125 , 0         , 0         , -0.375    , 0         , 0         , 0         , 0.84765625, 0.84765625, 744.65625 , 4         , 209       , 108.75    , 2549.88   , 0         , -13.28125 , 14.84375  , -12.5     , 17.1875   , 6880.685  , 27        , 16        , 99.60784  
75.700,75700, 68.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8574219 , 0.84277344, 3         , 992.0375  , 996.85    , 153905.55 , 155253.45 , 83.75397  , 70.217896 , 6036.396  , 27        , 5.952     , 5.9240003 , 1012.423  , 2444.6575 , 2438.024  , 2448.7205 , 2427.3276 , 974.36383 , 1136.655  , 0         , 0         , -1.125    , 0         , 0         , 0         , 0.84765625, 0.84765625, 740.53125 , 4         , 210       , 108.75    , 2549.9626 , 0         , -12.5     , 14.84375  , -13.28125 , 17.1875   , 6912.6836 , 27        , 16        , 99.60784  
75.800,75800, 68.25     , 27        , 1023.96875, 0         , 99.90234  , 0.8417969 , 0.8574219 , 3         , 995.5375  , 997.1     , 151204.42 , 155282.64 , 83.377075 , 70.27435  , 5975.3687 , 27.375    , 5.8960004 , 5.912     , 1012.423  , 2437.1118 , 2446.3987 , 2459.251  , 2433.5464 , 976.76843 , 1140.8939 , 0         , 0         , -1.125    , 0         , 0         , 0         , 0.8486328 , 0.8486328 , 730.71875 , 4         , 210       , 108.75    , 2549.9626 , 0         , -13.28125 , 14.84375  , -12.5     , 17.1875   , 6935.6826 , 27        , 16        , 99.60784  
75.900,75900, 69        , 27        , 1023.96875, 0         , 99.90234  , 0.84277344, 0.84375   , 3         , 996.6625  , 997.6     , 152393.12 , 155311.83 , 83.66547  , 70.433044 , 5930.2617 , 27.375    , 5.788     , 5.8760004 , 1012.423  , 2449.3008 , 2432.5515 , 2446.8132 , 2418.3726 , 966.6525  , 1118.8302 , 0         , 0         , -1.125    , -0.75     , 0         , 0         , 0.8486328 , 0.8486328 , 728.5     , 4         , 211       , 108.75    , 2549.9626 , 0         , -13.28125 , 14.84375  , -12.5     , 17.1875   , 6965.681  , 27.5      , 16        , 99.60784  
